stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
387,,Mine Peza,,41.333564621895924,19.80674770684408,,,0,,,0,,
388,,Liceu Artistik,Liceu Artistik ?Jordan Misja?,41.32125581670001,19.8256428385,,,0,,,0,,
389,,Filologjiku,Elbasanit,41.31853763159999,19.8292870265,,,0,,,0,,
390,,Vilat Gjermane,Elbasanit,41.3171834286,19.8330230381,,,0,,,0,,
391,,Haki Shehu,Elbasanit,41.314613088799995,19.8344949968,,,0,,,0,,
392,,Haki Shehu,Elbasanit,41.3130428721,19.8346360587,,,0,,,0,,
393,,Dëshmoret,"Rugën e ?Elbasanit?, Kryqëzimi me Rrugën",41.3112592688,19.8362346119,,,0,,,0,,
394,,Pallati Brigadave,Kuvajt,41.308688188499985,19.8371110131,,,0,,,0,,
395,,Spitali Veterinar,Elbasanit,41.30679556050001,19.8411205717,,,0,,,0,,
396,,Rrethrrotullimi,Elbasanit,41.30762661339998,19.8395170883,,,0,,,0,,
397,,Policia Ushtarake,Elbasanit,41.30553709000001,19.8431915755,,,0,,,0,,
398,,Policia Ushtarake,Elbasanit,41.3051282707,19.8437752934,,,0,,,0,,
399,,Hamid Dalipi,Elbasanit,41.30105027357918,19.847774881397342,,,0,,,0,,
400,,Hamid Dalipi,Elbasanit,41.3016148997222,19.8466066,,,0,,,0,,
401,,Panorama Liqenit,"Rrugën e ""Elbasanit"", përballë Hotel Gjuta",41.299103759,19.8507714358,,,0,,,0,,
402,,Panorama Liqenit,"Në Rrugën e ""Elbasanit"", përballë Hotel Gjuta",41.29898894730001,19.8506764565,,,0,,,0,,
403,,Haxhi Dushku,"""Rruga E Elbasanit"" Drejtimi per ne TEG",41.29371650369856,19.85273940897316,,,0,,,0,,
404,,Shefqet Ndroqi,"""RRuga Shefqet Ndroqi"" Drejtimi Senatorium",41.3075192485,19.8412172738,,,0,,,0,,
405,,Nuri Arapi,"""Rruga Shefqet Ndroqi"" Drejtimi Senatorium",41.30937399489999,19.8444294776,,,0,,,0,,
406,,Nuri Arapi,"""Rruga Shefqet Ndroqi"" Drejtimi Qender",41.3094051289,19.844099328300004,,,0,,,0,,
407,,Sanatorium,"""Rruga Shefqet Ndroqi"" Senatoriumi",41.31273595569999,19.8437352983,,,0,,,0,,
408,,Vilat Gjermane,Elbasanit,41.3165002532,19.8331392277,,,0,,,0,,
409,,Rrethrrotullimi,Hyrja e Unazes se Madhe,41.30722422349844,19.840012952020047,,,0,,,0,,
410,,Seit Bathorja,Autostrada Tirane -Elbasan,41.30335586053719,19.835055056804332,,,0,,,0,,
411,,Seit Bathorja,Autostrada Tirane -Elbasan,41.30327381058408,19.835059757412793,,,0,,,0,,
412,,Ibrahim Braja,Selim Brahja,41.301172988099985,19.8312637148,,,0,,,0,,
413,,Ibrahim Braja,Selim Brahja,41.3012431354,19.8316967207,,,0,,,0,,
414,,Sauk i Vjeter,Selim Brahja,41.299507650451346,19.83005552222312,,,0,,,0,,
415,,Posta 1,Tek Posta në Rrugën e ?Elbasanit?.,41.3242620829,19.8251444332,,,0,,,0,,
416,,Uzina Dinamo,Tek Shinat e Trenit (fundi i Rrugës ?Jordan Misja?).,41.3473527113,19.8066919464,,,0,,,0,,
417,,Ali Progri,Pranë kryqëzimit të Rrugës ?Jordan Misja? me Rrugën ?Demir Progri?.,41.3436629497,19.8086553662,,,0,,,0,,
418,,Ali Progri,Pranë kryqëzimit të Rrugës ?Jordan Misja? me Rrugën ?Demir Progri?.,41.3437630071,19.8087274583,,,0,,,0,,
419,,Burgu,"Tek Rruga ?Reshit Petrela?, afër Institucionit të Ekzekutimit të Vendimeve Penale ?Jordan Misja?313.",41.33700086146778,19.81199718698926,,,0,,,0,,
420,,Kolegji,"Tek Rruga ?Reshit Petrela?, afër Institucionit të Ekzekutimit të Vendimeve Penale ?Jordan Misja?313.",41.339251131,19.8110047618,,,0,,,0,,
421,,Vëllezërit Kondi,Në kryqëzimin e Rrugës ?Fuat Toptani? me Rrugën ?Tre Vëllezërit Kondi?.,41.31712688519999,19.8345494961,,,0,,,0,,
422,,Vëllezërit Kondi,Në kryqëzimin e Rrugës ?Fuat Toptani? me Rrugën ?Tre Vëllezërit Kondi?.,41.3170143546,19.83467916,,,0,,,0,,
423,,Ambasada Palestinës,Në kryqëzimin e Rrugës ?Fuat Toptani? me Rrugën ?Mahmut Daci?,41.316623876899996,19.8362158019,,,0,,,0,,
424,,Ambasada Palestinës,Në kryqëzimin e Rrugës ?Fuat Toptani? me Rrugën ?Mahmut Daci?,41.31666396600001,19.8364366784,,,0,,,0,,
425,,Jup Kastrati,Në kryqëzimin e dytë të Rrugës ?Fuat Toptani? me Rrugën ?Irfan Tërshana?.,41.3164258997,19.8397632272,,,0,,,0,,
426,,Jup Kastrati,Në kryqëzimin e dytë të Rrugës ?Fuat Toptani? me Rrugën ?Irfan Tërshana?.,41.316563184899984,19.839960888,,,0,,,0,,
427,,Biçakët,Në kryqëzimin e Rrugës ?Fuat Toptani? me Rrugën ?Dajti?.,41.31730228050001,19.8426418617,,,0,,,0,,
428,,Biçakët,Në kryqëzimin e Rrugës ?Fuat Toptani? me Rrugën ?Dajti?.,41.31743560819999,19.842940561300004,,,0,,,0,,
429,,Irfan Tërshana,Në kryqëzimin e parë të Rrugës ?Fuat Toptani? me Rrugën ?Irfan Tërshana?.,41.3182012095,19.8457305367,,,0,,,0,,
430,,Irfan Tërshana,Në kryqëzimin e parë të Rrugës ?Fuat Toptani? me Rrugën ?Irfan Tërshana?.,41.31789656319999,19.8455424027,,,0,,,0,,
431,,Depo Ujit A,Në kryqëzimin e Rrugës ?Fuat Toptani? me Rrugën ?Pjetër Budi?,41.32238320713017,19.849831126158122,,,0,,,0,,
432,,Kristaq Capo,Në kryqëzimin e Rrugës ?Pjetër Budi? me Rrugën ?Kristaq Capo?.,41.32100758259999,19.8434689955,,,0,,,0,,
433,,Kompleksi,Në kryqëzimin e Rrugës ?Pjetër Budi? me Rrugën me Rrugën ?Dajti,41.32039598300506,19.839991817850056,,,0,,,0,,
434,,Kompleksi,Në kryqëzimin e Rrugës ?Pjetër Budi? me Rrugën me Rrugën ?Dajti,41.32052935274592,19.839747063407128,,,0,,,0,,
435,,Godina 26,"Tek Godina 26, në afërsi të Rrugës ?Pjetër Budi?.",41.3214026199,19.836151090000005,,,0,,,0,,
436,,Godina 26,"Tek Godina 26, në afërsi të Rrugës ?Pjetër Budi?.",41.32129338770001,19.8361272177,,,0,,,0,,
437,,Godina 15,"në rrugën ""Arben Broci"" (Godina 15 familjarët).",41.31979077523811,19.83506418832375,,,0,,,0,,
438,,Godina 15,Në Rrugën ?Arben Broci? (Godina 15 (familjarët).,41.31991352927859,19.834925261665,,,0,,,0,,
439,,Posta 1,tek Posta në Rrugën e ?Elbasanit?,41.32369294,19.8247322307,,,0,,,0,,
440,,Liceu Artistik,Liceu Artistik ?Jordan Misja?,41.321367733799995,19.8257675663,,,0,,,0,,
441,,Filologjiku,Në rrugën e ?Elbasanit? përballë Fakultetit Histori ? Filologji,41.3188917136,19.8289580625,,,0,,,0,,
442,,Haki Gjici,Në kryqëzimin e Rrugës ?Pjetër Budi?  me Rrugën ?Naum Prifti?.,41.32125963509999,19.8449566163,,,0,,,0,,
443,,Ekonomiku,Në rrugën e ?Elbasanit? përballë Fakultetit Histori ? Filologji,41.31886249470001,19.8312416069,,,0,,,0,,
444,,Ekonomiku,Në rrugën e ?Elbasanit? përballë Fakultetit Histori ? Filologji,41.318851169599995,19.8313467612,,,0,,,0,,
445,,Kolegji,"Tek Rruga ?Reshit Petrela?, afër Institucionit të Ekzekutimit të Vendimeve Penale ?Jordan Misja?313.",41.339144720700006,19.8108549126,,,0,,,0,,
446,,Rruga Vjosa,"Tek Rruga ?Reshit Petrela?, afër Institucionit të Ekzekutimit të Vendimeve Penale ?Jordan Misja?313.",41.34091673710698,19.81039184217655,,,0,,,0,,
447,,Rruga Vjosa,"Tek Rruga ?Reshit Petrela?, afër Institucionit të Ekzekutimit të Vendimeve Penale ?Jordan Misja?313.",41.340829117989415,19.810296706134306,,,0,,,0,,
448,,Rruga Sejdini,"Tek Rruga ?Reshit Petrela?, afër Institucionit të Ekzekutimit të Vendimeve Penale ?Jordan Misja?313.",41.345412448048066,19.807826510902203,,,0,,,0,,
449,,Burgu,"Tek Rruga ?Reshit Petrela?, afër Institucionit të Ekzekutimit të Vendimeve Penale ?Jordan Misja?313.",41.33686545218405,19.811928611452313,,,0,,,0,,
450,,Binak Alia,Në kryqëzimin e Rrugës ?Shefqet Ndroqi? me Rrugën ?Pjeter Budi? (Stacioni Fillestar),41.321056334819694,19.853343451323116,,,0,,,0,,
451,,Varrezat Tufinë,"Rrugën ?Myslym Keta?, tek sheshi poshtë ?Varrezave Tufinë?",41.361470148399256,19.85172434227301,,,0,,,0,,
452,,Instituti Ndërtimit,,41.35970831648268,19.85016554322032,,,0,,,0,,
453,,Elez Isufi,"Në Rrugën ?Myslym Keta?, tek ?Kafe e Rremës?.",41.357252271276295,19.847559802233107,,,0,,,0,,
454,,Profarma,,41.354990326238905,19.846702438461026,,,0,,,0,,
455,,Ura Gjirozës,"Në Rrugën ?Myslym Keta?, tek ?Ura?",41.35037586321882,19.84386984445973,,,0,,,0,,
456,,QSUT,"Në Rrugën e ?Dibrës?, mbas kryqëzimit të ?Unazës? me Rrugën e ?Dibrës?.",41.34068148748736,19.830220530347685,,,0,,,0,,
457,,Selvia,"Në Rrugën e ?Dibrës?, tek ?Selvija?",41.3330747062343,19.822752757072504,,,0,,,0,,
458,,Medreseja,"Në Rrugën e ?Dibrës?, tek ?Medreseja?.",41.33816816342077,19.825789062200073,,,0,,,0,,
459,,Shkolla Bashkuar,,41.34450223666629,19.83733914425514,,,0,,,0,,
460,,Shkolla Bashkuar,Ruga Dibres,41.34409534883427,19.83631835548364,,,0,,,0,,
461,,Xhamia,,41.36707380376756,19.853757425195354,,,0,,,0,,
462,,Xhamia,,41.36735933908827,19.854071514048123,,,0,,,0,,
463,,Mapo,"Në Rrugën e ?Konferenca e Pezës?, tek hyrja e lagjes ?Kombinat?.",41.315762410669144,19.77174995782578,,,0,,,0,,
464,,Kombinat,Tek pallatet në dalje të Kombinatit,41.31425562008587,19.767024079351962,,,0,,,0,,
465,,Haxhi Dushku,"""Rruga E Elbasanit"" Drejtimi Per Qender",41.293795098018826,19.852837465446825,,,0,,,0,,
466,,Pasho Hysa,"në rrugën ""Ali Demi"", para kryqëzimit me rrugën ""Dali Ndreu""",41.33140411886072,19.844562672402283,,,0,,,0,,
467,,Brryli,"Blv. Zhan Dark, në afërsi të kryqëzimit me Rrugën Arkitekt Kasemi",41.33048993769026,19.833768683163868,,,0,,,0,,
469,,Leopold Bertold,"Blv. ?Zhan Dark?, në afërsi të kryqëzimit me Rrugën ?Arkitekt Kasemi?",41.32997241102991,19.834008838777635,,,0,,,0,,
470,,Terminal C,Rruga Kastriotët,41.34432126433236,19.775962741935796,,,0,,,0,,
487,,Isuf Xhelili,Bregu Lumit,41.36123882246824,19.760265107946267,,,0,,,0,,
586,,Kombinat,Njesia Administrative Tirane,41.314206408198785,19.767610131149503,,,0,,,0,,
848,,Princ Vidi,Princ Vidi,41.35539009000001,19.76632534,,,0,,,0,,
849,,Isuf Xhelili,Bregu Lumit,41.361276861992174,19.760373453678536,,,0,,,0,,
898,,Aziz Deliu,Rruga Ramazan Lici,41.34939718251336,19.85935936936512,,,0,,,0,,
899,,Kabina Elektrike,Rruga Muhamed Deliu,41.34850411420495,19.862092813798494,,,0,,,0,,
900,,Stacioni i Shkollës së Re,Rruga Muhamed Deliu,41.349476975443714,19.86538606177287,,,0,,,0,,
901,,Terminali Juglindor,,41.28314045633516,19.85516050041922,,,0,,,0,,
902,,Rruga Demokracia,Rruga Demokracia,41.34951782355184,19.747792104467887,,,0,,,0,,
903,,Rruga Demokracia,Rruga Demokracia,41.34921628154554,19.748169696810116,,,0,,,0,,
905,,Spitali Ushtarak,"Në Rrugën ""Lord Bajron"", përballë Spitalit Ushtarak",41.34168340151328,19.79503691302748,,,0,,,0,,
907,,Ura e Paskuqanit,,41.34781251026064,19.808743106494813,,,0,,,0,,
908,,Asllan Lala,,41.347739691669595,19.81168101261573,,,0,,,0,,
909,,Tuneli,"Rruga ""Hiqmet Buzi""",41.30523511552151,19.8223367748424,,,0,,,0,,
910,,9 Katëshet B,"në segmentin e kufizuar nga ""Luigj Gurakuqi"" dhe ""E Dibrës"" sipas sensit të lëvizjes",41.32948050821009,19.82148281738237,,,0,,,0,,
911,,15 Katëshi B,"ne rrugen ""Urani Pano""",41.33056463853075,19.81915441028237,,,0,,,0,,
912,,Muzeu Kombëtar B,Pas kryqëzimit të Blv. ?Zogu i I? me Rrugën ?Ded Gjo Luli?( Piaza),41.330168021271746,19.816648527413463,,,0,,,0,,
913,,Dollari B,ne rrugen Ibrahim Rugova pas kryqezimit me rrugen e Kavajes,41.32767723234916,19.816254481312363,,,0,,,0,,
914,,Kinostudio,"Rruga ""Aleksander Moisiu""",41.346824646958396,19.846375509356662,,,0,,,0,,
915,,Sabri Koci,,41.33264968687997,19.84387270811052,,,0,,,0,,
916,,Dhimiter Kamarda,,41.33170926116466,19.844792272452537,,,0,,,0,,
917,,Dali Ndreu,Rruga Dali Ndreu,41.33081200000001,19.843283,,,0,,,0,,
923,,Emerald Center,Rruga 5 Maji,41.34179426473222,19.82600387713059,,,0,,,0,,
924,,Emerald Center,Rruga 5 Maji,41.34221523009696,19.825996315756587,,,0,,,0,,
925,,Besim Fagu,Rruga 5 Maji,41.344659565814865,19.825249915505033,,,0,,,0,,
926,,Besim Fagu,Rruga 5 Maji,41.3450952022303,19.825239003662492,,,0,,,0,,
927,,5 Maji,Rruga 5 Maji,41.34900795597677,19.82386783626572,,,0,,,0,,
928,,Gjergj Fishta,,41.3512147424987,19.773229848677985,,,0,,,0,,
929,,Zyhdi Herri,,41.352635159917014,19.769930699532228,,,0,,,0,,
930,,Zyhdi Herri,,41.352930974654726,19.769614746049978,,,0,,,0,,
931,,Nikolle Ivanaj,,41.35747927138066,19.763358720676923,,,0,,,0,,
932,,Nikolle Ivanaj,,41.35731217713085,19.763298964033137,,,0,,,0,,
933,,Kolë Jakova,,41.35806700449777,19.76251494457021,,,0,,,0,,
934,,Kolë Jakova,,41.35799658600655,19.762432384530044,,,0,,,0,,
935,,Gjoke Doci,,41.35897363022221,19.76152003868223,,,0,,,0,,
936,,Gjoke Doci,,41.358991020596456,19.76142287974934,,,0,,,0,,
937,,Rruga Devolli,,41.36275377330892,19.75831363948916,,,0,,,0,,
938,,Rruga Devolli,,41.36261278510527,19.75833030325217,,,0,,,0,,
939,,Kamëz,,41.36589435268511,19.757641425963612,,,0,,,0,,
940,,Gjergj Legisi,,41.34165873501604,19.788771815528225,,,0,,,0,,
941,,Andrea Stefani,,41.3411922267978,19.787589469717734,,,0,,,0,,
942,,Ndoc Martini,,41.34696138063696,19.78880914229205,,,0,,,0,,
943,,Pas Nenkalimit,,41.34692702773708,19.78809784787472,,,0,,,0,,
944,,Vangjel Noti,,41.342887091866054,19.78841949355931,,,0,,,0,,
